ANO;GEO_COD;GEO_COD_DSG;NIVEL;NIVEL_DSG;N_EDIFICIOS_CLASSICOS;N_EDIFICIOS_CLASSICOS_1OU2;N_EDIFICIOS_CLASSICOS_ISOLADOS ;N_EDIFICIOS_CLASSICOS_GEMIN;N_EDIFICIOS_CLASSICOS_EMBANDA;N_EDIFICIOS_CLASSICOS_3OUMAIS;N_EDIFICIOS_CLASSICOS_OUTROS;N_EDIFICIOS_EXCLUSIV_RESID;N_EDIFICIOS_PRINCIPAL_RESID;N_EDIFICIOS_PRINCIP_NAO_RESID;N_EDIFICIOS_1OU2_PISOS;N_EDIFICIOS_3OU4_PISOS;.N_EDIFICIOS_5OU_MAIS_PISOS;N_EDIFICIOS_CONSTR_ANTES_1919;N_EDIFICIOS_CONSTR_1919A1945;N_EDIFICIOS_CONSTR_1946A1960;N_EDIFICIOS_CONSTR_1961A1970;N_EDIFICIOS_CONSTR_1971A1980;N_EDIFICIOS_CONSTR_1981A1990;N_EDIFICIOS_CONSTR_1991A1995;N_EDIFICIOS_CONSTR_1996A2000;N_EDIFICIOS_CONSTR_2001A2005;N_EDIFICIOS_CONSTR_2006A2011;N_EDIFICIOS_ESTRUT_BETAO;N_EDIFICIOS_ESTRUT_COM_PLACA;N_EDIFICIOS_ESTRUT_SEM_PLACA;N_EDIFICIOS_ESTRUT_ADOBE_PEDRA;N_EDIFICIOS_ESTRUT_OUTRA;N_ALOJAMENTOS;N_ALOJAMENTOS_FAMILIARES;N_ALOJAMENTOS_FAM_CLASSICOS;N_ALOJAMENTOS_FAM_N_CLASSICOS;N_ALOJAMENTOS_COLECTIVOS;N_CLASSICOS_RES_HABITUAL;N_ALOJAMENTOS_RES_HABITUAL;N_ALOJAMENTOS_VAGOS;N_RES_HABITUAL_COM_AGUA;N_RES_HABITUAL_COM_RETRETE;N_RES_HABITUAL_COM_ESGOTOS;N_RES_HABITUAL_COM_BANHO;N_RES_HABITUAL_AREA_50;N_RES_HABITUAL_AREA_50_100;N_RES_HABITUAL_AREA_100_200;N_RES_HABITUAL_AREA_200;N_RES_HABITUAL_1_2_DIV;N_RES_HABITUAL_3_4_DIV;N_RES_HABITUAL_ESTAC_1;N_RES_HABITUAL_ESTAC_2;N_RES_HABITUAL_ESTAC_3;N_RES_HABITUAL_PROP_OCUP;N_RES_HABITUAL_ARREND;N_FAMILIAS_CLASSICAS;N_FAMILIAS_INSTITUCIONAIS;N_FAMILIAS_CLASSICAS_1OU2_PESS;N_FAMILIAS_CLASSICAS_3OU4_PESS;N_FAMILIAS_CLASSICAS_NPES65;N_FAMILIAS_CLASSICAS_NPES14;N_FAMILIAS_CLASSIC_SEM_DESEMP;N_FAMILIAS_CLASSIC_1DESEMPREG;N_FAMILIAS_CLASS_2MAIS_DESEMP;N_NUCLEOS_FAMILIARES;N_NUCLEOS_1FILH_NAO_CASADO;N_NUCLEOS_2FILH_NAO_CASADO;N_NUCLEOS_FILH_INF_6ANOS;N_NUCLEOS_FILH_INF_15ANOS;N_NUCLEOS_FILH_MAIS_15ANOS;N_INDIVIDUOS_PRESENT;N_INDIVIDUOS_PRESENT_H;N_INDIVIDUOS_PRESENT_M;N_INDIVIDUOS_RESIDENT;N_INDIVIDUOS_RESIDENT_H;N_INDIVIDUOS_RESIDENT_M;N_INDIVIDUOS_RESIDENT_0A4;N_INDIVIDUOS_RESIDENT_5A9;N_INDIVIDUOS_RESIDENT_10A13;N_INDIVIDUOS_RESIDENT_14A19;N_INDIVIDUOS_RESIDENT_15A19;N_INDIVIDUOS_RESIDENT_20A24;N_INDIVIDUOS_RESIDENT_20A64;N_INDIVIDUOS_RESIDENT_25A64;N_INDIVIDUOS_RESIDENT_65;N_INDIVIDUOS_RESIDENT_H_0A4;N_INDIVIDUOS_RESIDENT_H_5A9;N_INDIVIDUOS_RESIDENT_H_10A13;N_INDIVIDUOS_RESIDENT_H_14A19;N_INDIVIDUOS_RESIDENT_H_15A19;N_INDIVIDUOS_RESIDENT_H_20A24;N_INDIVIDUOS_RESIDENT_H_20A64;N_INDIVIDUOS_RESIDENT_H_25A64;N_INDIVIDUOS_RESIDENT_H_65;N_INDIVIDUOS_RESIDENT_M_0A4;N_INDIVIDUOS_RESIDENT_M_5A9;N_INDIVIDUOS_RESIDENT_M_10A13;N_INDIVIDUOS_RESIDENT_M_14A19;N_INDIVIDUOS_RESIDENT_M_15A19;N_INDIVIDUOS_RESIDENT_M_20A24;N_INDIVIDUOS_RESIDENT_M_20A64;N_INDIVIDUOS_RESIDENT_M_25A64;N_INDIVIDUOS_RESIDENT_M_65;N_INDIV_RESIDENT_N_LER_ESCRV;N_IND_RESIDENT_FENSINO_1BAS;N_IND_RESIDENT_FENSINO_2BAS;N_IND_RESIDENT_FENSINO_3BAS;N_IND_RESIDENT_FENSINO_SEC;N_IND_RESIDENT_FENSINO_POSSEC;N_IND_RESIDENT_FENSINO_SUP;N_IND_RESIDENT_ENSINCOMP_1BAS;N_IND_RESIDENT_ENSINCOMP_2BAS;N_IND_RESIDENT_ENSINCOMP_3BAS;N_IND_RESIDENT_ENSINCOMP_SEC;N_IND_RESIDENT_ENSINCOMP_POSEC;N_IND_RESIDENT_ENSINCOMP_SUP;N_IND_RESID_DESEMP_PROC_1EMPRG;N_IND_RESID_DESEMP_PROC_EMPRG;N_IND_RESID_EMPREGADOS;N_IND_RESID_PENS_REFORM;N_IND_RESID_SEM_ACT_ECON;N_IND_RESID_EMPREG_SECT_PRIM;N_IND_RESID_EMPREG_SECT_SEQ;N_IND_RESID_EMPREG_SECT_TERC;N_IND_RESID_ESTUD_MUN_RESID;N_IND_RESID_TRAB_MUN_RESID;
2011;'17062000124; ;8;Subsecção;5;5;1;0;4;0;0;3;2;0;5;0;0;0;3;2;0;0;0;0;0;0;0;0;3;2;0;0;5;5;5;0;0;1;1;1;1;1;1;1;0;1;0;0;0;1;0;0;0;1;0;1;0;1;0;1;0;1;0;0;1;0;0;0;0;0;2;1;1;2;1;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;
2011;'17062000125; ;8;Subsecção;2;2;1;0;1;0;0;1;0;1;2;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;2;2;2;0;0;1;1;0;1;1;1;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;1;1;0;0;0;1;4;2;2;5;3;2;0;0;0;1;1;0;3;3;1;0;0;0;1;1;0;2;2;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;2;1;3;1;0;1;0;1;
2011;'17062000126; ;8;Subsecção;3;3;0;0;3;0;0;3;0;0;3;0;0;0;0;0;1;2;0;0;0;0;0;0;3;0;0;0;3;3;3;0;0;1;1;0;1;1;1;1;0;1;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;2;1;1;2;1;1;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;
2011;'17062000127; ;8;Subsecção;6;6;2;0;4;0;0;3;3;0;6;0;0;0;1;0;1;0;3;1;0;0;0;0;3;3;0;0;6;6;6;0;0;2;2;0;2;2;2;2;1;1;0;0;0;1;0;0;0;2;0;2;0;0;1;2;1;2;0;0;3;1;1;1;2;2;7;4;3;12;7;5;1;1;2;1;1;1;4;3;3;1;0;2;0;0;1;2;1;2;0;1;0;1;1;0;2;2;1;1;1;1;2;0;0;0;4;3;1;0;0;0;0;0;1;3;7;1;0;0;4;1;
2011;'17062000128; ;8;Subsecção;4;4;1;0;3;0;0;4;0;0;4;0;0;0;0;0;0;2;2;0;0;0;0;0;2;2;0;0;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2011;'17062000129; ;8;Subsecção;2;2;0;0;2;0;0;2;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;2;2;2;0;0;1;1;0;1;1;1;1;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;
2011;'17062000130; ;8;Subsecção;1;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2011;'17062000131; ;8;Subsecção;9;9;1;0;8;0;0;5;4;0;9;0;0;0;3;4;0;1;1;0;0;0;0;0;8;1;0;0;9;9;9;0;0;3;3;3;3;2;3;2;0;2;0;1;1;0;0;1;0;3;0;3;0;2;1;2;1;3;0;0;2;1;0;0;1;0;5;2;3;6;3;3;0;0;0;1;0;0;2;2;3;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;1;1;2;1;0;0;1;0;0;0;4;1;0;0;0;0;0;0;2;3;3;0;0;2;1;2;
2011;'17062000132; ;8;Subsecção;2;2;2;0;0;0;0;2;0;0;2;0;0;0;1;0;0;1;0;0;0;0;0;0;2;0;0;0;2;2;2;0;0;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;1;1;0;1;0;1;0;1;0;1;0;0;1;1;0;0;0;1;2;0;2;2;0;2;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;2;0;0;0;0;0;
2011;'17062000133; ;8;Subsecção;11;11;7;0;4;0;0;9;2;0;11;0;0;1;0;2;0;1;5;2;0;0;0;0;10;1;0;0;11;11;11;0;0;3;3;1;3;3;3;3;1;2;0;0;0;3;0;0;0;3;0;3;0;3;0;2;0;3;0;0;1;0;0;0;0;0;4;3;1;4;3;1;0;0;0;0;0;0;1;1;3;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;1;3;3;0;1;0;0;1;
2011;'17062000134; ;8;Subsecção;4;4;0;2;2;0;0;1;3;0;4;0;0;0;1;0;0;1;2;0;0;0;0;0;3;1;0;0;4;4;4;0;0;2;2;0;2;2;2;2;1;1;0;0;0;1;1;0;0;2;0;2;0;1;1;0;0;2;0;0;2;1;0;0;0;1;4;2;2;5;3;2;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;3;1;1;0;0;0;0;0;2;0;3;1;1;0;0;2;
2011;'17062000135; ;8;Subsecção;3;3;2;0;1;0;0;3;0;0;3;0;0;0;1;0;1;1;0;0;0;0;0;0;2;1;0;0;3;3;3;0;0;1;1;0;1;1;1;1;0;1;0;0;0;1;0;0;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;
2011;'17062000136; ;8;Subsecção;2;2;2;0;0;0;0;1;0;1;1;1;0;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;2;2;2;0;0;1;1;0;1;1;1;1;0;0;1;0;0;0;1;0;0;1;0;1;0;1;0;1;0;1;0;0;1;0;0;0;0;0;2;1;1;2;1;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;
2011;'17062000137; ;8;Subsecção;2;2;0;0;2;0;0;2;0;0;2;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;2;2;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2011;'17062000138; ;8;Subsecção;1;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2011;'17062000139; ;8;Subsecção;15;15;5;0;10;0;0;6;9;0;15;0;0;1;0;3;3;4;4;0;0;0;0;0;13;2;0;0;15;15;15;0;0;4;4;1;4;3;4;3;1;3;0;0;1;3;0;0;0;4;0;4;0;3;1;3;0;4;0;0;1;0;0;0;0;0;6;3;3;7;4;3;0;0;0;0;0;0;2;2;5;0;0;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;5;0;0;0;0;0;0;0;1;5;6;1;0;0;0;1;
2011;'17062000140; ;8;Subsecção;8;8;7;1;0;0;0;8;0;0;8;0;0;0;2;3;3;0;0;0;0;0;0;1;7;0;0;0;8;8;8;0;0;1;1;0;1;1;1;1;0;0;1;0;0;0;1;0;0;1;0;1;0;1;0;1;0;1;0;0;1;0;0;0;0;0;2;1;1;2;1;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;
2011;'17062000141; ;8;Subsecção;5;5;0;0;5;0;0;0;5;0;5;0;0;0;1;0;0;0;4;0;0;0;0;0;4;1;0;0;5;5;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2011;'17062000142; ;8;Subsecção;1;1;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2011;'17062000143; ;8;Subsecção;2;2;2;0;0;0;0;2;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2011;'17062000144; ;8;Subsecção;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2011;'17062000145; ;8;Subsecção;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2011;'17062000146; ;8;Subsecção;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2011;'17062000147; ;8;Subsecção;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2011;'17062000148; ;8;Subsecção;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2011;'17062100101; ;8;Subsecção;17;17;3;9;5;0;0;17;0;0;16;1;0;6;1;6;0;0;0;1;0;0;3;0;5;2;10;0;17;17;17;0;0;9;9;0;9;9;9;9;1;4;4;0;0;3;2;0;0;9;0;9;0;7;1;6;1;9;0;0;7;1;2;1;1;2;17;8;9;21;10;11;1;1;0;0;0;0;9;9;10;1;1;0;0;0;0;5;5;3;0;0;0;0;0;0;4;4;7;2;1;0;0;0;0;0;9;1;0;0;0;2;0;0;5;10;14;2;0;3;2;4;
2011;'17062100102; ;8;Subsecção;14;14;2;5;7;0;0;13;1;0;14;0;0;1;1;1;2;1;3;0;0;1;4;0;9;2;3;0;14;14;14;0;0;5;5;0;5;5;5;5;0;4;0;1;0;3;0;0;0;5;0;5;0;3;1;4;1;5;0;0;4;0;1;0;0;1;14;6;8;15;6;9;0;0;1;3;3;1;4;3;7;0;0;0;2;2;0;1;1;3;0;0;1;1;1;1;3;2;4;3;0;1;2;1;0;2;4;2;2;2;0;1;0;0;3;7;11;0;0;3;3;2;
2011;'17062100103; ;8;Subsecção;4;4;0;2;2;0;0;3;1;0;4;0;0;1;1;0;1;0;0;0;0;0;1;0;2;2;0;0;4;4;4;0;0;2;2;0;2;2;2;2;0;1;1;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;0;1;0;0;0;0;0;3;2;1;3;2;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;
2011;'17062100104; ;8;Subsecção;2;2;0;1;1;0;0;2;0;0;2;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;0;2;2;2;0;0;1;1;0;1;1;1;1;0;1;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;1;0;0;1;1;0;0;0;1;2;1;1;2;1;1;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;2;0;0;1;0;1;1;2;
2011;'17062100105; ;8;Subsecção;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2011;'17062100106; ;8;Subsecção;4;4;0;2;2;0;0;2;2;0;4;0;0;1;0;0;0;0;1;0;2;0;0;0;2;2;0;0;4;4;4;0;0;1;1;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;
2011;'17062100107; ;8;Subsecção;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;1;0;0;1;1;0;1;1;1;1;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;2;1;1;2;1;1;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;
2011;'17062100108; ;8;Subsecção;1;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2011;'17062100109; ;8;Subsecção;2;2;0;1;1;0;0;1;1;0;2;0;0;1;0;0;0;1;0;0;0;0;0;0;0;2;0;0;2;2;2;0;0;1;1;0;1;1;1;1;0;1;0;0;0;1;0;0;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;
2011;'17062100110; ;8;Subsecção;8;8;0;4;4;0;0;6;2;0;7;1;0;2;1;1;0;1;0;0;2;1;0;0;5;3;0;0;8;8;8;0;0;3;3;0;3;3;3;3;0;1;2;0;0;0;0;0;0;3;0;3;0;2;0;3;0;2;1;0;2;2;0;0;0;2;6;0;6;8;0;8;0;0;0;0;0;1;3;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;2;5;3;0;0;1;0;0;0;1;1;0;0;1;0;1;0;1;5;6;0;0;1;1;1;
2011;'17062100111; ;8;Subsecção;2;2;0;0;2;0;0;1;1;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;2;2;0;0;1;1;0;1;1;1;1;0;1;0;0;0;1;0;0;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;
2011;'17062100112; ;8;Subsecção;19;19;3;9;7;0;0;13;6;0;19;0;0;7;1;0;2;4;1;1;2;1;0;0;7;12;0;0;19;19;19;0;0;8;8;0;8;8;8;8;0;2;6;0;0;3;3;0;0;8;0;8;0;3;4;4;2;8;0;0;7;4;1;0;2;3;16;9;7;23;11;12;0;2;1;0;0;1;13;12;7;0;0;1;0;0;1;6;5;4;0;2;0;0;0;0;7;7;3;0;2;1;0;0;0;0;11;1;4;0;0;4;0;0;9;7;11;3;4;2;3;7;
2011;'17062100113; ;8;Subsecção;18;18;16;1;1;0;0;17;1;0;18;0;0;1;0;0;1;6;2;0;2;0;6;0;17;1;0;0;18;18;18;0;0;8;8;0;8;8;8;8;0;3;5;0;0;3;2;2;0;8;0;8;0;4;3;3;1;7;1;0;8;3;0;0;1;3;19;11;8;22;13;9;0;0;1;1;1;1;16;15;4;0;0;1;1;1;1;9;8;2;0;0;0;0;0;0;7;7;2;0;0;0;1;0;0;1;12;3;1;2;0;2;0;1;6;6;14;1;1;4;1;4;
2011;'17062100114; ;8;Subsecção;4;4;0;0;4;0;0;3;1;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;3;1;0;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2011;'17062100115; ;8;Subsecção;7;7;3;1;3;0;0;5;2;0;7;0;0;3;0;0;0;2;0;0;1;0;1;0;4;0;3;0;7;7;7;0;0;4;4;0;4;4;4;4;0;1;3;0;0;0;1;0;0;4;0;4;0;4;0;2;0;4;0;0;2;0;0;0;0;0;7;3;4;7;3;4;0;0;0;0;0;0;4;4;3;0;0;0;0;0;0;2;2;1;0;0;0;0;0;0;2;2;2;2;0;0;0;0;0;0;5;0;0;0;0;0;0;0;2;3;5;2;0;0;0;2;
2011;'17062100116; ;8;Subsecção;1;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;1;1;0;1;1;1;1;0;1;0;0;0;1;0;0;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;
2011;'17062100117; ;8;Subsecção;4;4;4;0;0;0;0;4;0;0;4;0;0;0;0;0;0;2;1;0;0;0;1;0;4;0;0;0;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
